0.001335  0.002285  0.006640  0.020161  0.005572  0.003990  0.008530  0.025878  0.001026
0.001335  0.001581  0.007066  0.027931  0.004794  0.003178  0.009235  0.025343  0.001089
0.001335  0.002429  0.008617  0.042034  0.003991  0.002689  0.006223  0.039741  0.000746
0.001335  0.001972  0.011671  0.029171  0.004250  0.002541  0.008955  0.028323  0.001092
0.001335  0.002484  0.008655  0.026593  0.005367  0.003790  0.006647  0.024720  0.000795
0.001335  0.001650  0.006881  0.019969  0.003862  0.002616  0.004324  0.011342  0.000571
0.001335  0.002493  0.009872  0.019465  0.004675  0.003175  0.005718  0.017720  0.000687
0.001335  0.001991  0.008055  0.020257  0.003401  0.002303  0.003159  0.012568  0.000403
0.001335  0.001490  0.003919  0.014067  0.003281  0.002378  0.004245  0.009659  0.000545
0.001335  0.002981  0.006966  0.026053  0.005542  0.004018  0.007445  0.026694  0.000966
0.001335  0.003211  0.010816  0.026233  0.007265  0.004711  0.007176  0.020614  0.000872
0.001335  0.002661  0.003790  0.010280  0.003449  0.002607  0.005932  0.016363  0.000732
0.001335  0.001886  0.007432  0.017594  0.004885  0.003418  0.005986  0.015694  0.000744
0.001335  0.002635  0.009021  0.024860  0.006027  0.003992  0.007874  0.024619  0.001007
0.001335  0.003748  0.007650  0.013304  0.007217  0.005370  0.010496  0.017132  0.001366
0.001335  0.001786  0.006156  0.017775  0.004829  0.003088  0.006813  0.016372  0.000801
0.001335  0.002384  0.009972  0.022209  0.006439  0.005052  0.007996  0.019561  0.000996
0.001335  0.002355  0.008422  0.023527  0.004164  0.003010  0.008742  0.025675  0.001062
0.001335  0.001987  0.007764  0.026089  0.003305  0.002398  0.004928  0.027843  0.000600
0.001335  0.002400  0.008308  0.025742  0.005710  0.003592  0.007944  0.021629  0.000963
0.001335  0.003118  0.011239  0.017790  0.008305  0.006283  0.009259  0.015161  0.001150
0.001335  0.002632  0.006964  0.011945  0.007228  0.005775  0.010628  0.015593  0.001397
0.001335  0.001423  0.009905  0.018608  0.005596  0.003791  0.005439  0.009732  0.000695
0.001335  0.002544  0.010963  0.019663  0.006586  0.004682  0.006760  0.011769  0.000862
0.001335  0.002399  0.008049  0.019879  0.004496  0.003129  0.007800  0.025729  0.000979
0.001335  0.002954  0.005817  0.022862  0.003391  0.002737  0.005903  0.026626  0.000747
0.001335  0.002229  0.010654  0.027390  0.006631  0.004241  0.007319  0.021773  0.000890
0.001335  0.001772  0.009450  0.022617  0.004877  0.003210  0.005778  0.018067  0.000708
0.001335  0.002103  0.005589  0.017546  0.003601  0.002538  0.004743  0.014181  0.000612
0.001335  0.002407  0.005160  0.012488  0.004388  0.003415  0.006738  0.007861  0.000824
0.001335  0.001998  0.007515  0.026473  0.003898  0.002600  0.006015  0.022594  0.000721
0.001335  0.003429  0.009250  0.018080  0.004992  0.003291  0.004300  0.013092  0.000514
