0.820746  0.444301  0.053047  0.543376  0.586674  0.548018  0.501084  0.548018  0.636517  0.222117  0.766615  0.791349  0.761278  0.506048  0.761278  0.807104  0.922234  0.889201  0.628195  -0.060317  0.628195  0.608986  0.550143  0.234636  -0.602099  0.234636  0.991922  0.880164  0.261393  0.880164  0.904464  0.335497  0.904464  0.600077  1.000000  0.600077
0.832033  0.424674  -0.022769  0.679778  0.736976  0.697210  0.606424  0.697210  0.561187  -0.000639  0.827896  0.842636  0.813973  0.673238  0.813973  0.740433  0.805821  0.706614  0.429562  -0.022760  0.429562  0.333682  0.209907  -0.082973  -0.625056  -0.082973  0.973370  0.880892  0.512617  0.880892  0.919578  0.631986  0.919578  0.799927  1.000000  0.799927
0.744900  0.230320  -0.069716  0.425977  0.467769  0.512945  0.510402  0.512945  0.319491  -0.062663  0.574422  0.607443  0.681770  0.633297  0.681770  0.810956  0.870686  0.817943  0.458782  -0.095219  0.458782  0.551440  0.502001  0.092668  -0.590259  0.092668  0.989760  0.836478  0.339920  0.836478  0.876745  0.401823  0.876745  0.720184  1.000000  0.720184
0.769652  0.312626  -0.034033  0.615387  0.683014  0.742190  0.584298  0.742190  0.199223  -0.124452  0.522819  0.589300  0.701594  0.599682  0.701594  0.819856  0.856283  0.778576  0.427988  -0.196797  0.427988  0.514853  0.406793  0.023367  -0.677255  0.023367  0.985311  0.833289  0.276200  0.833289  0.890759  0.396618  0.890759  0.693935  1.000000  0.693935
0.822904  0.369354  0.045058  0.601169  0.625773  0.681642  0.660989  0.681642  0.639416  0.326482  0.849882  0.855343  0.863548  0.670047  0.863548  0.857832  0.875504  0.829283  0.598203  0.172627  0.598203  0.576606  0.522102  0.223888  -0.296615  0.223888  0.992881  0.910948  0.603636  0.910948  0.938601  0.659638  0.938601  0.853681  1.000000  0.853681
0.686262  0.196784  -0.104334  0.395630  0.435477  0.479137  0.486976  0.479137  0.247149  -0.179962  0.587155  0.618779  0.753768  0.724997  0.753768  0.822660  0.855603  0.799135  0.490152  -0.163027  0.490152  0.532334  0.464151  0.114379  -0.638782  0.114379  0.988341  0.870563  0.303828  0.870563  0.904609  0.384999  0.904609  0.666586  1.000000  0.666586
0.748301  0.199784  -0.114328  0.522559  0.580024  0.714754  0.711377  0.714754  0.416284  0.090808  0.689281  0.737942  0.772205  0.653305  0.772205  0.871285  0.865211  0.819321  0.436103  -0.095623  0.436103  0.601728  0.539461  0.106959  -0.517234  0.106959  0.991302  0.828536  0.366411  0.828536  0.864172  0.441602  0.864172  0.764399  1.000000  0.764399
0.631083  0.097275  -0.129832  0.278887  0.392032  0.289459  0.392741  0.289459  0.023572  -0.207059  0.486014  0.582779  0.647685  0.597288  0.647685  0.918870  0.689604  0.541935  -0.029671  -0.508485  -0.029671  0.464440  0.293872  -0.260825  -0.756018  -0.260825  0.968394  0.703406  0.218555  0.703406  0.804719  0.403476  0.804719  0.800738  1.000000  0.800738
0.654469  0.275790  -0.064198  0.501907  0.554716  0.475970  0.387739  0.475970  0.066192  -0.224420  0.464844  0.553563  0.678355  0.542156  0.678355  0.806873  0.792465  0.656061  0.042858  -0.395973  0.042858  0.416734  0.247762  -0.330191  -0.822575  -0.330191  0.972429  0.643320  0.167376  0.643320  0.769378  0.347124  0.769378  0.771217  1.000000  0.771217
0.823170  0.185389  -0.078461  0.519263  0.543090  0.690886  0.528211  0.690886  0.282857  -0.025123  0.623135  0.652253  0.767338  0.558990  0.767338  0.858408  0.842243  0.785985  0.405467  -0.295899  0.405467  0.558216  0.480462  0.068664  -0.699367  0.068664  0.989246  0.834297  0.197250  0.834297  0.873594  0.290840  0.873594  0.637066  1.000000  0.637066
0.601675  0.222259  0.043882  0.430894  0.452200  0.571335  0.534667  0.571335  0.639274  0.418550  0.792421  0.824973  0.796702  0.608751  0.796702  0.889450  0.910878  0.880736  0.623656  0.170444  0.623656  0.704499  0.656446  0.354526  -0.238079  0.354526  0.994162  0.890663  0.516827  0.890663  0.912813  0.576395  0.912813  0.791197  1.000000  0.791197
0.642804  0.259684  -0.010507  0.403873  0.440661  0.455923  0.545534  0.455923  0.474727  0.161349  0.684856  0.726177  0.745292  0.742625  0.745292  0.867727  0.889674  0.864293  0.657928  0.292473  0.657928  0.625554  0.585499  0.329372  -0.162625  0.329372  0.993375  0.929195  0.661543  0.929195  0.938812  0.704665  0.938812  0.854366  1.000000  0.854366
0.688013  0.282568  0.103179  0.368799  0.413701  0.366854  0.373751  0.366854  0.346190  0.141510  0.516483  0.561101  0.580600  0.504749  0.580600  0.937957  0.901614  0.857644  0.479605  -0.226357  0.479605  0.767775  0.715561  0.291815  -0.489509  0.291815  0.990881  0.811967  0.175280  0.811967  0.852804  0.258862  0.852804  0.661048  1.000000  0.661048
0.813994  0.556620  0.273261  0.664486  0.649093  0.602899  0.465640  0.602899  0.517756  0.221555  0.697283  0.694653  0.717138  0.589952  0.717138  0.906763  0.898733  0.874220  0.500677  -0.069216  0.500677  0.704333  0.693673  0.235650  -0.417502  0.235650  0.991218  0.829552  0.340043  0.829552  0.843433  0.364901  0.843433  0.759425  1.000000  0.759425
0.523930  0.217283  -0.101087  0.531331  0.603238  0.586077  0.509622  0.586077  -0.078689  -0.442012  0.497816  0.620659  0.835847  0.821447  0.835847  0.820972  0.757739  0.640161  0.134751  -0.275113  0.134751  0.364978  0.211353  -0.279774  -0.731579  -0.279774  0.979666  0.748712  0.362514  0.748712  0.837276  0.511735  0.837276  0.829933  1.000000  0.829933
0.799273  0.242847  -0.150351  0.681593  0.756329  0.792162  0.624339  0.792162  0.122588  -0.239635  0.588227  0.659696  0.770003  0.645103  0.770003  0.810786  0.758693  0.655409  0.157452  -0.330999  0.157452  0.358109  0.227088  -0.261970  -0.781004  -0.261970  0.979988  0.762780  0.296613  0.762780  0.834970  0.430853  0.834970  0.778199  1.000000  0.778199
0.768704  0.198363  -0.117833  0.441928  0.485001  0.601953  0.560268  0.601953  0.405851  0.046449  0.628933  0.652206  0.707613  0.523599  0.707613  0.849657  0.888108  0.826844  0.484156  -0.223128  0.484156  0.607755  0.523790  0.131849  -0.659256  0.131849  0.988129  0.832154  0.190554  0.832154  0.883470  0.295208  0.883470  0.631950  1.000000  0.631950
0.754319  0.213896  -0.016802  0.402361  0.460370  0.465767  0.406904  0.465767  0.292451  -0.010802  0.577735  0.643797  0.687544  0.554825  0.687544  0.911611  0.853605  0.763160  0.289600  -0.376598  0.289600  0.629564  0.510236  -0.009022  -0.688714  -0.009022  0.983071  0.745802  0.124364  0.745802  0.830361  0.272146  0.830361  0.710112  1.000000  0.710112
0.807213  0.267576  0.008999  0.304514  0.359183  0.240188  0.293921  0.240188  0.321301  -0.019039  0.520273  0.565070  0.557856  0.499323  0.557856  0.860706  0.849806  0.787642  0.395350  -0.290904  0.395350  0.587568  0.506403  0.089577  -0.683821  0.089577  0.983705  0.820124  0.178816  0.820124  0.859210  0.282886  0.859210  0.627399  1.000000  0.627399
0.858874  0.231366  0.086073  0.339560  0.371705  0.345569  0.381493  0.345569  0.523951  0.378305  0.633519  0.655548  0.563967  0.387315  0.563967  0.905203  0.839247  0.788370  0.479423  -0.101715  0.479423  0.744862  0.700070  0.410045  -0.337596  0.410045  0.986225  0.879541  0.361196  0.879541  0.901830  0.435811  0.901830  0.671959  1.000000  0.671959
0.632998  0.272965  -0.011939  0.490623  0.520988  0.484786  0.366358  0.484786  0.334750  0.110796  0.691497  0.732277  0.739128  0.376841  0.739128  0.871740  0.789467  0.692279  0.153300  -0.473965  0.153300  0.550639  0.430253  -0.087846  -0.790555  -0.087846  0.986343  0.727563  0.073096  0.727563  0.814204  0.212672  0.814204  0.647437  1.000000  0.647437
0.879519  0.395110  0.063308  0.523574  0.555116  0.548733  0.482246  0.548733  0.551677  0.208196  0.685471  0.710376  0.667972  0.467666  0.667972  0.850752  0.916721  0.879463  0.508758  -0.117884  0.508758  0.651922  0.588302  0.157052  -0.585234  0.157052  0.987119  0.810347  0.223725  0.810347  0.837233  0.311404  0.837233  0.654975  1.000000  0.654975
0.831823  0.497203  0.081820  0.543801  0.567362  0.433043  0.368349  0.433043  0.541240  0.119148  0.652976  0.686827  0.586520  0.422372  0.586520  0.773354  0.884880  0.842005  0.476894  -0.216737  0.476894  0.611215  0.543059  0.230853  -0.726702  0.230853  0.989709  0.831430  0.093961  0.831430  0.863154  0.182189  0.863154  0.435821  1.000000  0.435821
0.726299  0.090690  -0.162479  0.231179  0.270342  0.351060  0.453498  0.351060  0.313393  -0.005604  0.542987  0.584979  0.702439  0.577079  0.702439  0.819354  0.919117  0.872335  0.617820  -0.106502  0.617820  0.637310  0.577562  0.275151  -0.605052  0.275151  0.985364  0.877646  0.216428  0.877646  0.905350  0.300508  0.905350  0.561517  1.000000  0.561517
0.863340  0.429681  0.026334  0.655672  0.700154  0.761666  0.558908  0.761666  0.539980  0.140627  0.776463  0.809662  0.867740  0.518898  0.867740  0.820055  0.906401  0.869229  0.606460  -0.216780  0.606460  0.597229  0.537332  0.222385  -0.704282  0.222385  0.993465  0.885567  0.145516  0.885567  0.914142  0.220293  0.914142  0.512286  1.000000  0.512286
0.614740  0.258109  -0.008504  0.337768  0.402733  0.289766  0.324923  0.289766  0.436813  0.046988  0.713116  0.754519  0.715310  0.550074  0.715310  0.835596  0.802753  0.725281  0.318490  -0.208249  0.318490  0.439989  0.333101  -0.100742  -0.670228  -0.100742  0.984909  0.820929  0.364976  0.820929  0.871128  0.476518  0.871128  0.779603  1.000000  0.779603
0.849818  0.354005  0.004687  0.564201  0.588930  0.654353  0.602418  0.654353  0.559017  0.187381  0.765236  0.793203  0.811815  0.619031  0.811815  0.835728  0.894615  0.855616  0.616559  -0.005297  0.616559  0.596529  0.544042  0.249001  -0.501138  0.249001  0.990757  0.903383  0.388167  0.903383  0.924524  0.453453  0.924524  0.689015  1.000000  0.689015
0.866586  0.131567  -0.122587  0.429347  0.498961  0.619529  0.646260  0.619529  0.295787  0.050791  0.618683  0.673139  0.791383  0.635163  0.791383  0.870975  0.882280  0.842126  0.576793  -0.089480  0.576793  0.616759  0.557118  0.239140  -0.523230  0.239140  0.992846  0.893424  0.343543  0.893424  0.919328  0.416188  0.919328  0.681570  1.000000  0.681570
0.290814  -0.107731  -0.198781  -0.068210  -0.011337  0.047366  0.237387  0.047366  0.293759  0.100659  0.556998  0.623603  0.610329  0.338770  0.610329  0.942137  0.865113  0.775223  0.022677  -0.589155  0.022677  0.704663  0.588377  -0.198669  -0.799506  -0.198669  0.980359  0.521065  -0.143114  0.521065  0.634880  0.015274  0.634880  0.717290  1.000000  0.717290
0.760142  0.177092  -0.125729  0.517891  0.576180  0.629132  0.495687  0.629132  0.373519  -0.057970  0.717957  0.768810  0.759493  0.560585  0.759493  0.793239  0.776629  0.693248  0.296998  -0.270928  0.296998  0.341736  0.229980  -0.180214  -0.766512  -0.180214  0.987016  0.832190  0.337542  0.832190  0.885902  0.448733  0.885902  0.750111  1.000000  0.750111
0.614454  0.278115  -0.047296  0.363135  0.418050  0.356432  0.368436  0.356432  0.428595  -0.035471  0.703025  0.755573  0.796558  0.615852  0.796558  0.733854  0.871198  0.826670  0.532415  -0.099501  0.532415  0.447493  0.384807  0.059938  -0.705260  0.059938  0.991892  0.879405  0.314003  0.879405  0.908606  0.382968  0.908606  0.637907  1.000000  0.637907
0.692089  0.294077  -0.005541  0.518697  0.548127  0.598179  0.468730  0.598179  0.476246  0.055619  0.712971  0.741071  0.746977  0.572720  0.746977  0.785869  0.860482  0.816353  0.457290  -0.069549  0.457290  0.457641  0.397155  -0.022179  -0.630922  -0.022179  0.987281  0.846580  0.392238  0.846580  0.870480  0.461460  0.870480  0.757324  1.000000  0.757324
0.759868  0.231059  -0.055904  0.488896  0.556041  0.636646  0.700297  0.636646  0.361013  0.105974  0.596353  0.639653  0.707270  0.633685  0.707270  0.822117  0.902298  0.860105  0.672854  0.165952  0.672854  0.632655  0.581705  0.365883  -0.336002  0.365883  0.988340  0.926041  0.505717  0.926041  0.942972  0.570655  0.942972  0.722510  1.000000  0.722510
0.832265  0.286920  -0.107158  0.602375  0.642202  0.725229  0.652541  0.725229  0.487489  0.045416  0.775215  0.798463  0.825770  0.629754  0.825770  0.843370  0.842000  0.785686  0.468941  -0.192038  0.468941  0.510979  0.435585  0.069461  -0.647590  0.069461  0.990191  0.871330  0.318894  0.871330  0.906493  0.403822  0.906493  0.696765  1.000000  0.696765
0.793605  0.262729  -0.038094  0.487950  0.565087  0.580268  0.534379  0.580268  0.257032  -0.035250  0.571222  0.658492  0.736328  0.612783  0.736328  0.866109  0.863554  0.795179  0.423080  -0.246719  0.423080  0.587944  0.496260  0.078952  -0.652900  0.078952  0.982804  0.822255  0.219027  0.822255  0.868527  0.333585  0.868527  0.672022  1.000000  0.672022
0.867625  0.186793  -0.185289  0.574745  0.674377  0.709325  0.574782  0.709325  0.225576  -0.139766  0.631761  0.719967  0.755731  0.554472  0.755731  0.841366  0.788435  0.660859  0.093186  -0.479375  0.093186  0.458149  0.314055  -0.253762  -0.839529  -0.253762  0.972277  0.685912  0.089435  0.685912  0.791962  0.252168  0.791962  0.711863  1.000000  0.711863
0.709093  0.093634  -0.138131  0.426004  0.488128  0.586751  0.521452  0.586751  0.282444  -0.063989  0.658976  0.718788  0.761873  0.632480  0.761873  0.833932  0.795814  0.709375  0.222125  -0.246913  0.222125  0.478294  0.371539  -0.113224  -0.676240  -0.113224  0.985242  0.767184  0.317324  0.767184  0.834982  0.432699  0.834982  0.772488  1.000000  0.772488
0.750915  -0.287110  -0.350208  -0.018128  0.091663  0.269920  0.409707  0.269920  -0.190472  -0.366261  0.201700  0.317251  0.493177  0.557286  0.493177  0.889449  0.733463  0.625069  0.045031  -0.541467  0.045031  0.438797  0.315879  -0.273843  -0.833848  -0.273843  0.976913  0.712069  0.121822  0.712069  0.790101  0.260337  0.790101  0.738335  1.000000  0.738335
0.710543  0.126462  -0.142116  0.449551  0.490423  0.497513  0.431130  0.497513  0.245221  -0.131209  0.733430  0.784737  0.776438  0.605758  0.776438  0.827547  0.678764  0.545558  0.018293  -0.382149  0.018293  0.289998  0.142535  -0.354798  -0.785114  -0.354798  0.979948  0.746650  0.359647  0.746650  0.840014  0.501122  0.840014  0.835832  1.000000  0.835832
0.714286  0.225155  0.004874  0.345147  0.423165  0.349304  0.423155  0.349304  0.258030  -0.065329  0.489729  0.574620  0.564148  0.652306  0.564148  0.919358  0.842725  0.761658  0.350764  -0.221750  0.350764  0.660394  0.544780  0.123523  -0.528409  0.123523  0.984105  0.799737  0.283128  0.799737  0.862492  0.424078  0.862492  0.739800  1.000000  0.739800
0.710132  0.405924  0.115224  0.536525  0.569802  0.576118  0.522119  0.576118  0.666583  0.304794  0.823151  0.838540  0.835335  0.629672  0.835335  0.838749  0.916594  0.887420  0.644424  0.136940  0.644424  0.610457  0.570358  0.237690  -0.384741  0.237690  0.991622  0.896404  0.488185  0.896404  0.912723  0.538728  0.912723  0.781861  1.000000  0.781861
0.576849  0.018875  -0.150715  0.362114  0.414957  0.539040  0.505976  0.539040  0.069814  -0.195768  0.538457  0.591784  0.759731  0.701998  0.759731  0.899019  0.770207  0.689712  0.185122  -0.333724  0.185122  0.532294  0.440558  -0.080312  -0.648246  -0.080312  0.985909  0.769352  0.292267  0.769352  0.828266  0.397965  0.828266  0.784590  1.000000  0.784590
0.776021  0.090532  -0.114235  0.313812  0.345805  0.510339  0.491583  0.510339  0.348075  0.115439  0.627546  0.674761  0.795925  0.533183  0.795925  0.904809  0.898130  0.844869  0.464236  -0.289707  0.464236  0.697034  0.630515  0.187196  -0.625124  0.187196  0.989546  0.806418  0.117405  0.806418  0.856988  0.211676  0.856988  0.626077  1.000000  0.626077
0.781691  0.178683  -0.114935  0.511501  0.581405  0.702771  0.700892  0.702771  0.345828  0.070093  0.641691  0.688186  0.764048  0.615898  0.764048  0.882542  0.865528  0.783473  0.514873  -0.131095  0.514873  0.617631  0.518640  0.204106  -0.517854  0.204106  0.983814  0.875009  0.344014  0.875009  0.926615  0.462840  0.926615  0.715518  1.000000  0.715518
0.655851  0.171745  -0.080641  0.433609  0.498387  0.546121  0.486555  0.546121  0.381952  0.194003  0.709114  0.771321  0.748081  0.378000  0.748081  0.903457  0.838782  0.751541  0.098343  -0.472076  0.098343  0.644292  0.541578  -0.118623  -0.750656  -0.118623  0.984200  0.624316  0.015634  0.624316  0.720607  0.148873  0.720607  0.705883  1.000000  0.705883
0.747571  0.243362  -0.108898  0.492064  0.564053  0.617346  0.457082  0.617346  0.249245  -0.192771  0.559489  0.646154  0.732253  0.593475  0.732253  0.710198  0.870539  0.795955  0.463626  -0.242242  0.463626  0.458368  0.341601  0.041386  -0.817981  0.041386  0.983880  0.839620  0.131426  0.839620  0.892921  0.261219  0.892921  0.504019  1.000000  0.504019
0.814485  0.520142  0.069071  0.666308  0.732479  0.559940  0.469089  0.559940  0.367644  -0.102553  0.699119  0.757978  0.763654  0.640604  0.763654  0.760638  0.808299  0.737581  0.314329  -0.143900  0.314329  0.348422  0.247711  -0.190445  -0.712255  -0.190445  0.985197  0.813001  0.403080  0.813001  0.859070  0.503611  0.859070  0.792221  1.000000  0.792221
0.598565  0.030701  -0.154077  0.243103  0.312199  0.427069  0.469747  0.427069  0.177552  0.053230  0.515076  0.588642  0.762812  0.467829  0.762812  0.888734  0.881623  0.817101  0.426783  -0.341163  0.426783  0.672545  0.589324  0.166631  -0.682490  0.166631  0.989066  0.803076  0.077222  0.803076  0.863587  0.188280  0.863587  0.578714  1.000000  0.578714
0.761506  0.182111  -0.151314  0.484978  0.552780  0.632097  0.532395  0.632097  0.143910  -0.236957  0.533053  0.619789  0.758524  0.665878  0.758524  0.831851  0.835342  0.738769  0.310742  -0.347830  0.310742  0.496829  0.368583  -0.083943  -0.772814  -0.083943  0.983700  0.782092  0.162596  0.782092  0.863381  0.305104  0.863381  0.675424  1.000000  0.675424
0.715591  0.278138  0.021596  0.421074  0.458565  0.472084  0.397788  0.472084  0.365159  0.058489  0.590491  0.634022  0.692250  0.517127  0.692250  0.827600  0.893513  0.848003  0.504032  -0.168541  0.504032  0.616294  0.551546  0.180216  -0.639629  0.180216  0.985684  0.838186  0.200891  0.838186  0.865925  0.288409  0.865925  0.591101  1.000000  0.591101
0.711819  0.279770  0.003984  0.523884  0.551107  0.624929  0.516048  0.624929  0.458138  0.056652  0.725668  0.751927  0.791116  0.656163  0.791116  0.786907  0.862859  0.822580  0.460227  0.039413  0.460227  0.488392  0.433532  0.027377  -0.526933  0.027377  0.992663  0.845846  0.479182  0.845846  0.875468  0.537442  0.875468  0.800077  1.000000  0.800077
0.602498  0.042046  -0.101853  0.005982  0.018200  -0.045076  0.140362  -0.045076  0.223850  0.013995  0.407868  0.443685  0.419517  0.328983  0.419517  0.924703  0.824602  0.743648  0.124673  -0.564881  0.124673  0.683543  0.591329  -0.023217  -0.777036  -0.023217  0.986019  0.664105  -0.076999  0.664105  0.746571  0.048129  0.746571  0.611491  1.000000  0.611491
0.656116  0.095922  -0.155346  0.390713  0.457970  0.582253  0.561133  0.582253  0.137956  -0.108042  0.516582  0.607649  0.757217  0.644672  0.757217  0.819709  0.851231  0.756149  0.372622  -0.169263  0.372622  0.573355  0.452555  0.085456  -0.619959  0.085456  0.983599  0.804185  0.281696  0.804185  0.882872  0.419121  0.882872  0.689827  1.000000  0.689827
0.713258  0.075485  -0.143161  0.257110  0.310121  0.384261  0.436358  0.384261  0.401033  0.120853  0.649316  0.692824  0.696638  0.482161  0.696638  0.894733  0.863014  0.793970  0.318233  -0.292923  0.318233  0.619668  0.523913  -0.001443  -0.651220  -0.001443  0.989158  0.753556  0.188503  0.753556  0.823056  0.305218  0.823056  0.734918  1.000000  0.734918
0.614778  0.380011  0.217870  0.478755  0.490811  0.505752  0.316985  0.505752  0.609907  0.359656  0.712795  0.735645  0.686943  0.429849  0.686943  0.899542  0.934368  0.891190  0.600369  -0.113440  0.600369  0.781939  0.711905  0.408613  -0.475388  0.408613  0.990197  0.845915  0.171381  0.845915  0.888541  0.279415  0.888541  0.554453  1.000000  0.554453
0.649818  0.078144  -0.142292  0.320927  0.355637  0.396963  0.318360  0.396963  -0.010080  -0.337172  0.473356  0.568238  0.733293  0.613311  0.733293  0.742900  0.754860  0.613367  -0.028658  -0.392601  -0.028658  0.333208  0.175618  -0.368125  -0.862552  -0.368125  0.969241  0.633984  0.180663  0.633984  0.753939  0.346625  0.753939  0.738245  1.000000  0.738245
0.568559  -0.038772  -0.181019  0.088377  0.160323  0.215334  0.327365  0.215334  0.006414  -0.250973  0.328668  0.415585  0.607327  0.606176  0.607327  0.865443  0.864089  0.783460  0.333614  -0.343942  0.333614  0.610249  0.488145  0.031067  -0.726061  0.031067  0.982263  0.762775  0.096124  0.762775  0.833144  0.245715  0.833144  0.621911  1.000000  0.621911
0.730205  0.017984  -0.168864  0.218116  0.336110  0.354112  0.485458  0.354112  0.095644  -0.107456  0.432406  0.537791  0.625985  0.586570  0.625985  0.908908  0.820136  0.719279  0.149883  -0.445670  0.149883  0.661414  0.549319  -0.008946  -0.697816  -0.008946  0.975059  0.688630  0.062823  0.688630  0.773348  0.215206  0.773348  0.673359  1.000000  0.673359
0.675760  0.316618  0.006087  0.493882  0.508319  0.381211  0.304821  0.381211  0.314810  0.027420  0.624115  0.660241  0.584683  0.375594  0.584683  0.873470  0.762714  0.650838  -0.028084  -0.511519  -0.028084  0.487660  0.360618  -0.300496  -0.820985  -0.300496  0.984874  0.625061  0.094868  0.625061  0.736710  0.236471  0.736710  0.764006  1.000000  0.764006
0.628254  0.228328  -0.113204  0.496791  0.521818  0.661754  0.574310  0.661754  0.211768  -0.137559  0.557874  0.598706  0.794919  0.667801  0.794919  0.855518  0.883806  0.844566  0.488158  -0.270669  0.488158  0.589678  0.538375  0.107154  -0.697850  0.107154  0.986266  0.839759  0.156928  0.839759  0.859678  0.227877  0.859678  0.606860  1.000000  0.606860
0.756695  0.356455  -0.037681  0.571312  0.611044  0.611186  0.521152  0.611186  0.441438  -0.038216  0.761654  0.800443  0.844340  0.673269  0.844340  0.740385  0.840346  0.780143  0.483128  -0.000954  0.483128  0.355320  0.262576  -0.073347  -0.634800  -0.073347  0.990624  0.880587  0.492999  0.880587  0.918074  0.578881  0.918074  0.797153  1.000000  0.797153
0.759384  0.206850  -0.051172  0.420468  0.498140  0.550097  0.536063  0.550097  0.288436  0.052632  0.562197  0.651506  0.722685  0.573524  0.722685  0.803330  0.893408  0.835160  0.562364  -0.050036  0.562364  0.583312  0.520105  0.204403  -0.564405  0.204403  0.989020  0.873897  0.333451  0.873897  0.916716  0.411511  0.916716  0.667898  1.000000  0.667898
0.860564  0.200595  -0.077277  0.406736  0.455940  0.514143  0.561341  0.514143  0.431727  0.125646  0.642628  0.677811  0.708944  0.579437  0.708944  0.839058  0.886986  0.844277  0.614588  -0.002067  0.614588  0.610569  0.551602  0.287350  -0.480467  0.287350  0.991993  0.909418  0.395546  0.909418  0.934203  0.466497  0.934203  0.677540  1.000000  0.677540
0.682809  0.214526  -0.055450  0.501553  0.537166  0.640615  0.503168  0.640615  0.321174  0.128043  0.638508  0.674565  0.755955  0.406758  0.755955  0.882920  0.848805  0.766089  0.294544  -0.377920  0.294544  0.608332  0.518770  0.005029  -0.713842  0.005029  0.978752  0.755262  0.108984  0.755262  0.819397  0.228382  0.819397  0.665485  1.000000  0.665485
0.728015  0.001305  -0.205740  0.235011  0.302943  0.460219  0.466794  0.460219  0.375251  0.051538  0.653043  0.705850  0.763331  0.504563  0.763331  0.855156  0.878082  0.799136  0.339108  -0.303824  0.339108  0.588403  0.479979  -0.029472  -0.716630  -0.029472  0.982879  0.747922  0.135210  0.747922  0.823777  0.267894  0.823777  0.687284  1.000000  0.687284
